Employee ID,Application,Entitlement Name,Entitlement ID,Access Level
S352738,CI/CD Platform,CICD-RepoAccess,CICD003,Write
S352738,Cloud Platform,CP-AWSConsole,CP001,Read
S352738,Cloud Platform,CP-AzureConsole,CP002,Read
S352738,Monitoring Tools,MT-Splunk,MT001,Read
S352738,Monitoring Tools,MT-Grafana,MT002,Read
S352738,HR Portal,HRP-TeamView,HRP010,Read
S352738,HR Portal,HRP-Approval,HRP011,Approve
S352738,Compliance Platform,CMP-EURegulatory,CMP011,Read
S352738,Compliance Platform,CMP-GDPR,CMP012,Read
V644356,Active Directory,AD-Login,AD001,Read
V644356,Active Directory,AD-Email,AD002,Read
V644356,Active Directory,AD-Intranet,AD003,Read
V644356,HR Portal,HRP-SelfService,HRP001,Read
V644356,HR Portal,HRP-TimeEntry,HRP002,Write
V644356,Compliance Training,CT-AnnualCert,CT001,Execute
V644356,Strategy Platform,SP-MarketAnalysis,SP001,Read
V644356,Strategy Platform,SP-CompetitorIntel,SP002,Read
V644356,Strategy Platform,SP-StrategyDocs,SP003,Write
V644356,M&A Platform,MA-Valuation,MA002,Execute
V644356,M&A Platform,MA-DueDiligence,MA003,Write
V644356,IR Platform,IR-InvestorComms,IR002,Write
V644356,IR Platform,IR-ESGReporting,IR003,Write
V644356,Financial Reporting,FR-StratReports,FR010,Read
V644356,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
F410845,Active Directory,AD-Login,AD001,Read
F410845,Active Directory,AD-Email,AD002,Read
F410845,Active Directory,AD-Intranet,AD003,Read
F410845,HR Portal,HRP-SelfService,HRP001,Read
F410845,HR Portal,HRP-TimeEntry,HRP002,Write
F410845,Compliance Training,CT-AnnualCert,CT001,Execute
F410845,CRM Platform,CRM-ClientView,CRM001,Read
F410845,CRM Platform,CRM-ClientEdit,CRM002,Write
F410845,CRM Platform,CRM-Reports,CRM004,Read
F410845,Credit Analysis System,CAS-CreditView,CAS001,Read
F410845,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
F410845,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
F410845,Transaction Banking Platform,TBP-Payments,TBP003,Execute
F410845,Transaction Banking Platform,TBP-Custody,TBP004,Read
F410845,KYC System,KYC-ClientDueDiligence,KYC001,Read
F410845,KYC System,KYC-RiskRating,KYC002,Write
F410845,Compliance Platform,CMP-EURegulatory,CMP011,Read
F410845,Compliance Platform,CMP-GDPR,CMP012,Read
Q142551,Active Directory,AD-Login,AD001,Read
Q142551,Active Directory,AD-Email,AD002,Read
Q142551,Active Directory,AD-Intranet,AD003,Read
Q142551,HR Portal,HRP-SelfService,HRP001,Read
Q142551,HR Portal,HRP-TimeEntry,HRP002,Write
Q142551,Compliance Training,CT-AnnualCert,CT001,Execute
Q142551,General Ledger,GL-JournalEntry,GL001,Write
Q142551,General Ledger,GL-AccountRecon,GL003,Write
Q142551,General Ledger,GL-TrialBalance,GL004,Read
Q142551,Financial Reporting,FR-MgmtReports,FR001,Read
Q142551,Financial Reporting,FR-RegReports,FR002,Read
Q142551,Financial Reporting,FR-Consolidation,FR003,Execute
Q142551,Budget System,BS-BudgetEntry,BS001,Write
Q142551,Budget System,BS-Forecast,BS002,Write
Q142551,Budget System,BS-Variance,BS003,Read
Q142551,Accounts Payable,AP-InvoiceEntry,AP001,Write
Q142551,Accounts Payable,AP-PaymentRun,AP002,Execute
Q142551,Compliance Platform,CMP-GDPR,CMP012,Read
Q142551,Treasury Management,TM-ALM,TM001,Read
O346213,Active Directory,AD-Login,AD001,Read
O346213,Active Directory,AD-Email,AD002,Read
O346213,Active Directory,AD-Intranet,AD003,Read
O346213,HR Portal,HRP-SelfService,HRP001,Read
O346213,HR Portal,HRP-TimeEntry,HRP002,Write
O346213,Compliance Training,CT-AnnualCert,CT001,Execute
O346213,CRM Platform,CRM-ClientView,CRM001,Read
O346213,CRM Platform,CRM-ClientEdit,CRM002,Write
O346213,CRM Platform,CRM-DealPipeline,CRM003,Write
O346213,CRM Platform,CRM-Reports,CRM004,Read
O346213,Credit Analysis System,CAS-CreditView,CAS001,Read
O346213,Credit Analysis System,CAS-CreditScore,CAS002,Execute
O346213,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
O346213,Credit Analysis System,CAS-LimitSet,CAS004,Write
O346213,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
O346213,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
O346213,Transaction Banking Platform,TBP-Payments,TBP003,Execute
O346213,KYC System,KYC-ClientDueDiligence,KYC001,Read
O346213,KYC System,KYC-RiskRating,KYC002,Write
O346213,HR Portal,HRP-TeamView,HRP010,Read
O346213,HR Portal,HRP-Approval,HRP011,Approve
O346213,HR Portal,HRP-BudgetView,HRP012,Read
O346213,Compliance Platform,CMP-EURegulatory,CMP011,Read
O346213,Compliance Platform,CMP-GDPR,CMP012,Read
P532434,Active Directory,AD-Login,AD001,Read
P532434,Active Directory,AD-Email,AD002,Read
P532434,Active Directory,AD-Intranet,AD003,Read
P532434,HR Portal,HRP-SelfService,HRP001,Read
P532434,HR Portal,HRP-TimeEntry,HRP002,Write
P532434,Compliance Training,CT-AnnualCert,CT001,Execute
P532434,CRM Platform,CRM-ClientView,CRM001,Read
P532434,CRM Platform,CRM-ClientEdit,CRM002,Write
P532434,CRM Platform,CRM-Reports,CRM004,Read
P532434,Credit Analysis System,CAS-CreditScore,CAS002,Execute
P532434,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
P532434,Credit Analysis System,CAS-LimitSet,CAS004,Write
P532434,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
P532434,Transaction Banking Platform,TBP-Payments,TBP003,Execute
P532434,KYC System,KYC-ClientDueDiligence,KYC001,Read
P532434,KYC System,KYC-RiskRating,KYC002,Write
P532434,HR Portal,HRP-TeamView,HRP010,Read
P532434,HR Portal,HRP-Approval,HRP011,Approve
P532434,HR Portal,HRP-BudgetView,HRP012,Read
P532434,HR Portal,HRP-HiringApproval,HRP013,Approve
P532434,Compliance Platform,CMP-APACRegulatory,CMP013,Read
C369081,Active Directory,AD-Login,AD001,Read
C369081,Active Directory,AD-Email,AD002,Read
C369081,Active Directory,AD-Intranet,AD003,Read
C369081,HR Portal,HRP-SelfService,HRP001,Read
C369081,HR Portal,HRP-TimeEntry,HRP002,Write
C369081,Compliance Training,CT-AnnualCert,CT001,Execute
C369081,Strategy Platform,SP-MarketAnalysis,SP001,Read
C369081,M&A Platform,MA-DealRoom,MA001,Read
C369081,M&A Platform,MA-Valuation,MA002,Execute
C369081,M&A Platform,MA-DueDiligence,MA003,Write
C369081,IR Platform,IR-Filings,IR001,Write
C369081,IR Platform,IR-InvestorComms,IR002,Write
C369081,IR Platform,IR-ESGReporting,IR003,Write
C369081,Compliance Platform,CMP-USRegulatory,CMP010,Read
C369081,CRM Platform,CRM-RetailClient,CRM010,Read
C369081,CRM Platform,CRM-SBBClient,CRM011,Read
J436423,Active Directory,AD-Login,AD001,Read
J436423,Active Directory,AD-Email,AD002,Read
J436423,Active Directory,AD-Intranet,AD003,Read
J436423,HR Portal,HRP-SelfService,HRP001,Read
J436423,HR Portal,HRP-TimeEntry,HRP002,Write
J436423,Compliance Training,CT-AnnualCert,CT001,Execute
J436423,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
J436423,Compliance Platform,CMP-RegTracker,CMP002,Read
J436423,Compliance Platform,CMP-SARFiling,CMP003,Execute
J436423,Contract Management,CM-ContractReview,CM002,Read
J436423,Contract Management,CM-ContractApprove,CM003,Approve
J436423,eDiscovery,ED-Search,ED001,Execute
J436423,KYC System,KYC-Oversight,KYC020,Read
J436423,HR Portal,HRP-TeamView,HRP010,Read
J436423,HR Portal,HRP-Approval,HRP011,Approve
J436423,HR Portal,HRP-BudgetView,HRP012,Read
J436423,HR Portal,HRP-HiringApproval,HRP013,Approve
J436423,Financial Reporting,FR-ExecDashboard,FR020,Read
J436423,Compliance Platform,CMP-EURegulatory,CMP011,Read
J436423,Compliance Platform,CMP-GDPR,CMP012,Read
M803534,Active Directory,AD-Login,AD001,Read
M803534,Active Directory,AD-Email,AD002,Read
M803534,Active Directory,AD-Intranet,AD003,Read
M803534,HR Portal,HRP-SelfService,HRP001,Read
M803534,HR Portal,HRP-TimeEntry,HRP002,Write
M803534,Compliance Training,CT-AnnualCert,CT001,Execute
M803534,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
M803534,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
M803534,Enterprise Risk Platform,ERP-RiskApproval,ERP003,Approve
M803534,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
M803534,Credit Risk System,CRS-PortfolioView,CRS001,Read
M803534,Credit Risk System,CRS-LossModel,CRS002,Execute
M803534,Credit Risk System,CRS-Provisioning,CRS003,Write
M803534,Operational Risk System,ORS-IncidentLog,ORS001,Write
M803534,Operational Risk System,ORS-RCSA,ORS002,Write
M803534,Compliance Training,CT-RiskCert,CT010,Execute
M803534,HR Portal,HRP-TeamView,HRP010,Read
M803534,HR Portal,HRP-Approval,HRP011,Approve
M803534,HR Portal,HRP-BudgetView,HRP012,Read
M803534,HR Portal,HRP-HiringApproval,HRP013,Approve
M803534,Compliance Platform,CMP-APACRegulatory,CMP013,Read
P789114,Active Directory,AD-Login,AD001,Read
P789114,Active Directory,AD-Email,AD002,Read
P789114,Active Directory,AD-Intranet,AD003,Read
P789114,HR Portal,HRP-SelfService,HRP001,Read
P789114,HR Portal,HRP-TimeEntry,HRP002,Write
P789114,Strategy Platform,SP-MarketAnalysis,SP001,Read
P789114,Strategy Platform,SP-CompetitorIntel,SP002,Read
P789114,Strategy Platform,SP-StrategyDocs,SP003,Write
P789114,M&A Platform,MA-DealRoom,MA001,Read
P789114,M&A Platform,MA-Valuation,MA002,Execute
P789114,M&A Platform,MA-DueDiligence,MA003,Write
P789114,IR Platform,IR-Filings,IR001,Write
P789114,IR Platform,IR-ESGReporting,IR003,Write
P789114,Financial Reporting,FR-StratReports,FR010,Read
P789114,Compliance Platform,CMP-USRegulatory,CMP010,Read
B143862,Active Directory,AD-Login,AD001,Read
B143862,Active Directory,AD-Email,AD002,Read
B143862,Active Directory,AD-Intranet,AD003,Read
B143862,HR Portal,HRP-TimeEntry,HRP002,Write
B143862,Compliance Training,CT-AnnualCert,CT001,Execute
B143862,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
B143862,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
B143862,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
B143862,Operational Risk System,ORS-IncidentLog,ORS001,Write
B143862,Operational Risk System,ORS-RCSA,ORS002,Write
B143862,Operational Risk System,ORS-ThirdParty,ORS004,Read
B143862,Compliance Training,CT-RiskCert,CT010,Execute
B143862,Compliance Platform,CMP-EURegulatory,CMP011,Read
B143862,Compliance Platform,CMP-GDPR,CMP012,Read
B530720,Active Directory,AD-Login,AD001,Read
B530720,Active Directory,AD-Email,AD002,Read
B530720,Active Directory,AD-Intranet,AD003,Read
B530720,HR Portal,HRP-SelfService,HRP001,Read
B530720,HR Portal,HRP-TimeEntry,HRP002,Write
B530720,Compliance Training,CT-AnnualCert,CT001,Execute
B530720,Trading Platform,TP-FXTrading,TP001,Execute
B530720,Trading Platform,TP-RatesTrading,TP002,Execute
B530720,Trading Platform,TP-CreditTrading,TP003,Execute
B530720,Risk Analytics,RA-MarketRisk,RA001,Read
B530720,Treasury Management,TM-ALM,TM001,Read
B530720,Treasury Management,TM-Liquidity,TM002,Read
B530720,Treasury Management,TM-FundTransfer,TM003,Execute
B530720,Treasury Management,TM-CapitalAlloc,TM004,Write
B530720,Bloomberg Terminal,BT-MarketData,BT001,Read
B530720,Bloomberg Terminal,BT-Analytics,BT002,Execute
B530720,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
C306781,Active Directory,AD-Email,AD002,Read
C306781,Active Directory,AD-Intranet,AD003,Read
C306781,HR Portal,HRP-SelfService,HRP001,Read
C306781,HR Portal,HRP-TimeEntry,HRP002,Write
C306781,Compliance Training,CT-AnnualCert,CT001,Execute
C306781,Trading Platform,TP-FXTrading,TP001,Execute
C306781,Trading Platform,TP-RatesTrading,TP002,Execute
C306781,Trading Platform,TP-CreditTrading,TP003,Execute
C306781,Trading Platform,TP-EquityTrading,TP004,Execute
C306781,Risk Analytics,RA-MarketRisk,RA001,Read
C306781,Risk Analytics,RA-VaR,RA002,Execute
C306781,Treasury Management,TM-ALM,TM001,Read
C306781,Treasury Management,TM-Liquidity,TM002,Read
C306781,Treasury Management,TM-CapitalAlloc,TM004,Write
C306781,Bloomberg Terminal,BT-MarketData,BT001,Read
C306781,Bloomberg Terminal,BT-Analytics,BT002,Execute
C306781,HR Portal,HRP-TeamView,HRP010,Read
C306781,HR Portal,HRP-Approval,HRP011,Approve
C306781,HR Portal,HRP-HiringApproval,HRP013,Approve
C306781,Financial Reporting,FR-ExecDashboard,FR020,Read
C306781,Financial Reporting,FR-BoardReports,FR021,Read
C306781,Strategy Platform,SP-ExecStrategy,SP010,Read
C306781,Compliance Platform,CMP-GDPR,CMP012,Read
S235827,Active Directory,AD-Login,AD001,Read
S235827,Active Directory,AD-Email,AD002,Read
S235827,Active Directory,AD-Intranet,AD003,Read
S235827,HR Portal,HRP-SelfService,HRP001,Read
S235827,HR Portal,HRP-TimeEntry,HRP002,Write
S235827,Compliance Training,CT-AnnualCert,CT001,Execute
S235827,ServiceNow,SN-IncidentMgmt,SN001,Write
S235827,ServiceNow,SN-ChangeMgmt,SN002,Write
S235827,ServiceNow,SN-ProblemMgmt,SN003,Write
S235827,ServiceNow,SN-AssetMgmt,SN004,Read
S235827,CI/CD Platform,CICD-Build,CICD001,Execute
S235827,CI/CD Platform,CICD-Deploy,CICD002,Execute
S235827,CI/CD Platform,CICD-RepoAccess,CICD003,Write
S235827,Cloud Platform,CP-AWSConsole,CP001,Read
S235827,Monitoring Tools,MT-Splunk,MT001,Read
S235827,Monitoring Tools,MT-PagerDuty,MT003,Write
S235827,Compliance Platform,CMP-EURegulatory,CMP011,Read
S235827,Compliance Platform,CMP-GDPR,CMP012,Read
A404125,Active Directory,AD-Login,AD001,Read
A404125,Active Directory,AD-Email,AD002,Read
A404125,Active Directory,AD-Intranet,AD003,Read
A404125,HR Portal,HRP-SelfService,HRP001,Read
A404125,HR Portal,HRP-TimeEntry,HRP002,Write
A404125,Compliance Training,CT-AnnualCert,CT001,Execute
A404125,Trading Platform,TP-RatesTrading,TP002,Execute
A404125,Trading Platform,TP-CreditTrading,TP003,Execute
A404125,Trading Platform,TP-EquityTrading,TP004,Execute
A404125,Risk Analytics,RA-VaR,RA002,Execute
A404125,Risk Analytics,RA-StressTest,RA003,Execute
A404125,Treasury Management,TM-ALM,TM001,Read
A404125,Treasury Management,TM-Liquidity,TM002,Read
A404125,Treasury Management,TM-FundTransfer,TM003,Execute
A404125,Bloomberg Terminal,BT-MarketData,BT001,Read
A404125,Bloomberg Terminal,BT-Analytics,BT002,Execute
A404125,HR Portal,HRP-TeamView,HRP010,Read
A404125,HR Portal,HRP-Approval,HRP011,Approve
A404125,Compliance Platform,CMP-APACRegulatory,CMP013,Read
N633903,Active Directory,AD-Login,AD001,Read
N633903,Active Directory,AD-Email,AD002,Read
N633903,Active Directory,AD-Intranet,AD003,Read
N633903,HR Portal,HRP-SelfService,HRP001,Read
N633903,HR Portal,HRP-TimeEntry,HRP002,Write
N633903,Compliance Training,CT-AnnualCert,CT001,Execute
N633903,Core Banking System,CBS-AccountView,CBS001,Read
N633903,Core Banking System,CBS-AccountOpen,CBS002,Write
N633903,Core Banking System,CBS-LoanOriginate,CBS003,Write
N633903,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
N633903,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
N633903,CRM Platform,CRM-RetailClient,CRM010,Read
N633903,CRM Platform,CRM-SBBClient,CRM011,Read
N633903,CRM Platform,CRM-Campaigns,CRM012,Write
N633903,Collections System,COL-DelinqView,COL001,Read
N633903,Collections System,COL-Workout,COL002,Write
N633903,HR Portal,HRP-TeamView,HRP010,Read
N633903,HR Portal,HRP-Approval,HRP011,Approve
N633903,Compliance Platform,CMP-USRegulatory,CMP010,Read
U490753,Active Directory,AD-Login,AD001,Read
U490753,Active Directory,AD-Email,AD002,Read
U490753,Active Directory,AD-Intranet,AD003,Read
U490753,HR Portal,HRP-SelfService,HRP001,Read
U490753,HR Portal,HRP-TimeEntry,HRP002,Write
U490753,Compliance Training,CT-AnnualCert,CT001,Execute
U490753,General Ledger,GL-JournalEntry,GL001,Write
U490753,General Ledger,GL-JournalApprove,GL002,Approve
U490753,General Ledger,GL-AccountRecon,GL003,Write
U490753,General Ledger,GL-TrialBalance,GL004,Read
U490753,Financial Reporting,FR-MgmtReports,FR001,Read
U490753,Financial Reporting,FR-RegReports,FR002,Read
U490753,Financial Reporting,FR-Consolidation,FR003,Execute
U490753,Budget System,BS-BudgetEntry,BS001,Write
U490753,Budget System,BS-Forecast,BS002,Write
U490753,Budget System,BS-Variance,BS003,Read
U490753,Accounts Payable,AP-InvoiceEntry,AP001,Write
U490753,HR Portal,HRP-TeamView,HRP010,Read
U490753,HR Portal,HRP-Approval,HRP011,Approve
J542916,Active Directory,AD-Login,AD001,Read
J542916,Active Directory,AD-Email,AD002,Read
J542916,Active Directory,AD-Intranet,AD003,Read
J542916,HR Portal,HRP-SelfService,HRP001,Read
J542916,HR Portal,HRP-TimeEntry,HRP002,Write
J542916,Compliance Training,CT-AnnualCert,CT001,Execute
J542916,HRIS,HRIS-PayrollView,HRIS002,Read
J542916,HRIS,HRIS-PayrollProcess,HRIS003,Execute
J542916,HRIS,HRIS-Benefits,HRIS004,Write
J542916,Recruiting Platform,RP-JobPost,RP001,Write
J542916,Recruiting Platform,RP-CandidateReview,RP002,Read
J542916,Recruiting Platform,RP-OfferMgmt,RP003,Write
J542916,Learning Management,LMS-ContentCreate,LMS002,Write
J542916,Learning Management,LMS-ReportView,LMS003,Read
J542916,HR Portal,HRP-TeamView,HRP010,Read
J542916,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
G453318,Active Directory,AD-Login,AD001,Read
G453318,Active Directory,AD-Email,AD002,Read
G453318,HR Portal,HRP-SelfService,HRP001,Read
G453318,HR Portal,HRP-TimeEntry,HRP002,Write
G453318,General Ledger,GL-JournalEntry,GL001,Write
G453318,General Ledger,GL-AccountRecon,GL003,Write
G453318,General Ledger,GL-TrialBalance,GL004,Read
G453318,Financial Reporting,FR-Consolidation,FR003,Execute
G453318,Budget System,BS-BudgetEntry,BS001,Write
G453318,Budget System,BS-Forecast,BS002,Write
G453318,Budget System,BS-Variance,BS003,Read
G453318,Accounts Payable,AP-InvoiceEntry,AP001,Write
G453318,Accounts Payable,AP-PaymentRun,AP002,Execute
G453318,Compliance Platform,CMP-EURegulatory,CMP011,Read
G453318,Compliance Platform,CMP-GDPR,CMP012,Read
F408766,Active Directory,AD-Login,AD001,Read
F408766,Active Directory,AD-Email,AD002,Read
F408766,Active Directory,AD-Intranet,AD003,Read
F408766,HR Portal,HRP-SelfService,HRP001,Read
F408766,HR Portal,HRP-TimeEntry,HRP002,Write
F408766,Compliance Training,CT-AnnualCert,CT001,Execute
F408766,General Ledger,GL-JournalEntry,GL001,Write
F408766,Financial Reporting,FR-MgmtReports,FR001,Read
F408766,Financial Reporting,FR-RegReports,FR002,Read
F408766,Financial Reporting,FR-Consolidation,FR003,Execute
F408766,Budget System,BS-Forecast,BS002,Write
F408766,Budget System,BS-Variance,BS003,Read
F408766,Accounts Payable,AP-InvoiceEntry,AP001,Write
F408766,Accounts Payable,AP-PaymentRun,AP002,Execute
F408766,Compliance Platform,CMP-EURegulatory,CMP011,Read
F408766,Compliance Platform,CMP-GDPR,CMP012,Read
F408766,ServiceNow,SN-IncidentMgmt,SN001,Write
F408766,ServiceNow,SN-ChangeMgmt,SN002,Write
N932540,Active Directory,AD-Login,AD001,Read
N932540,Active Directory,AD-Intranet,AD003,Read
N932540,HR Portal,HRP-SelfService,HRP001,Read
N932540,HR Portal,HRP-TimeEntry,HRP002,Write
N932540,Compliance Training,CT-AnnualCert,CT001,Execute
N932540,Core Banking System,CBS-AccountOpen,CBS002,Write
N932540,Core Banking System,CBS-LoanApprove,CBS004,Approve
N932540,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
N932540,CRM Platform,CRM-SBBClient,CRM011,Read
N932540,CRM Platform,CRM-Campaigns,CRM012,Write
N932540,Collections System,COL-DelinqView,COL001,Read
N932540,Collections System,COL-Workout,COL002,Write
N932540,HR Portal,HRP-TeamView,HRP010,Read
N932540,HR Portal,HRP-Approval,HRP011,Approve
N932540,Compliance Platform,CMP-USRegulatory,CMP010,Read
P993282,Active Directory,AD-Login,AD001,Read
P993282,Active Directory,AD-Email,AD002,Read
P993282,Active Directory,AD-Intranet,AD003,Read
P993282,HR Portal,HRP-SelfService,HRP001,Read
P993282,HR Portal,HRP-TimeEntry,HRP002,Write
P993282,Compliance Training,CT-AnnualCert,CT001,Execute
P993282,Wealth Platform,WP-OrderExec,WP003,Execute
P993282,Trust System,TS-TrustAdmin,TS001,Read
P993282,Trust System,TS-EstatePlan,TS002,Write
P993282,Trust System,TS-Fiduciary,TS003,Execute
P993282,CRM Platform,CRM-HNWClient,CRM020,Read
P993282,CRM Platform,CRM-UHNWClient,CRM021,Read
P993282,CRM Platform,CRM-Referrals,CRM022,Write
P993282,KYC System,KYC-WealthDueDiligence,KYC010,Read
P993282,KYC System,KYC-SourceOfWealth,KYC011,Write
P993282,HR Portal,HRP-TeamView,HRP010,Read
P993282,HR Portal,HRP-Approval,HRP011,Approve
P993282,HR Portal,HRP-BudgetView,HRP012,Read
P993282,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
C006898,Active Directory,AD-Login,AD001,Read
C006898,Active Directory,AD-Email,AD002,Read
C006898,Active Directory,AD-Intranet,AD003,Read
C006898,HR Portal,HRP-SelfService,HRP001,Read
C006898,HR Portal,HRP-TimeEntry,HRP002,Write
C006898,Compliance Training,CT-AnnualCert,CT001,Execute
